#Timestamp,Value (m) raw,Interpolation Type
2016-01-08T08:06:00.000+10:00,0.51,102
2016-01-08T09:54:00.000+10:00,0.51,102
2016-01-08T10:00:00.000+10:00,0.52,102
2016-01-08T11:00:00.000+10:00,0.52,102
2016-01-08T11:06:00.000+10:00,0.53,102
2016-01-08T12:00:00.000+10:00,0.53,102
2016-01-08T12:06:00.000+10:00,0.54,102
2016-01-08T13:24:00.000+10:00,0.54,102
2016-01-08T13:30:00.000+10:00,0.55,102
2016-01-08T15:00:00.000+10:00,0.55,102
2016-01-08T15:06:00.000+10:00,0.56,102
2016-01-08T17:00:00.000+10:00,0.56,102
2016-01-08T17:06:00.000+10:00,0.57,102
2016-01-08T18:42:00.000+10:00,0.57,102
2016-01-08T18:48:00.000+10:00,0.58,102
2016-01-08T21:24:00.000+10:00,0.58,102
2016-01-08T21:30:00.000+10:00,0.57,102
2016-01-08T22:30:00.000+10:00,0.57,102
2016-01-08T22:36:00.000+10:00,0.56,102
2016-01-08T23:30:00.000+10:00,0.56,102
2016-01-08T23:36:00.000+10:00,0.55,102
2016-01-09T00:00:00.000+10:00,0.55,102
2016-01-09T00:42:00.000+10:00,0.55,102
2016-01-09T00:48:00.000+10:00,0.54,102
2016-01-09T01:42:00.000+10:00,0.54,102
2016-01-09T01:48:00.000+10:00,0.53,102
2016-01-09T04:30:00.000+10:00,0.53,102
2016-01-09T04:36:00.000+10:00,0.51,102
2016-01-09T06:24:00.000+10:00,0.51,102
2016-01-09T06:30:00.000+10:00,0.5,102
2016-01-09T09:12:00.000+10:00,0.5,102
2016-01-09T09:18:00.000+10:00,0.49,102
2016-01-09T15:54:00.000+10:00,0.49,102
2016-01-09T16:00:00.000+10:00,0.48,102
2016-01-10T00:00:00.000+10:00,0.48,102
2016-01-10T03:42:00.000+10:00,0.48,102
2016-01-10T03:48:00.000+10:00,0.49,102
2016-01-10T04:42:00.000+10:00,0.49,102
2016-01-10T04:48:00.000+10:00,0.5,102
2016-01-10T05:24:00.000+10:00,0.5,102
2016-01-10T05:30:00.000+10:00,0.51,102
2016-01-10T05:42:00.000+10:00,0.51,102
2016-01-10T05:48:00.000+10:00,0.52,102
2016-01-10T06:12:00.000+10:00,0.52,102
2016-01-10T06:18:00.000+10:00,0.53,102
2016-01-10T06:30:00.000+10:00,0.53,102
2016-01-10T06:36:00.000+10:00,0.54,102
2016-01-10T06:54:00.000+10:00,0.54,102
2016-01-10T07:00:00.000+10:00,0.55,102
2016-01-10T07:30:00.000+10:00,0.55,102
2016-01-10T07:36:00.000+10:00,0.56,102
2016-01-10T08:12:00.000+10:00,0.56,102
2016-01-10T08:18:00.000+10:00,0.57,102
2016-01-10T09:30:00.000+10:00,0.57,102
2016-01-10T09:36:00.000+10:00,0.58,102
2016-01-10T12:12:00.000+10:00,0.58,102
2016-01-10T12:24:00.000+10:00,0.58,102
2016-01-10T13:24:00.000+10:00,0.58,102
2016-01-10T13:30:00.000+10:00,0.59,102
2016-01-10T14:54:00.000+10:00,0.59,102
2016-01-10T15:00:00.000+10:00,0.58,102
2016-01-10T18:54:00.000+10:00,0.58,102
2016-01-10T19:00:00.000+10:00,0.59,102
2016-01-11T00:00:00.000+10:00,0.59,102
2016-01-11T00:30:00.000+10:00,0.59,102
2016-01-11T00:36:00.000+10:00,0.58,102
2016-01-11T02:12:00.000+10:00,0.58,102
2016-01-11T02:18:00.000+10:00,0.57,102
2016-01-11T03:30:00.000+10:00,0.57,102
2016-01-11T03:36:00.000+10:00,0.56,102
2016-01-11T04:54:00.000+10:00,0.56,102
2016-01-11T05:00:00.000+10:00,0.55,102
2016-01-11T07:12:00.000+10:00,0.55,102
2016-01-11T07:18:00.000+10:00,0.54,102
2016-01-11T09:12:00.000+10:00,0.54,102
2016-01-11T09:18:00.000+10:00,0.53,102
2016-01-11T11:12:00.000+10:00,0.53,102
2016-01-11T11:18:00.000+10:00,0.52,102
2016-01-11T15:18:00.000+10:00,0.52,102
2016-01-11T15:24:00.000+10:00,0.51,102
2016-01-12T00:00:00.000+10:00,0.51,102
2016-01-12T06:30:00.000+10:00,0.51,102
2016-01-12T06:36:00.000+10:00,0.5,102
2016-01-12T14:54:00.000+10:00,0.5,102
2016-01-12T15:00:00.000+10:00,0.49,102
2016-01-13T00:00:00.000+10:00,0.49,102
2016-01-13T12:30:00.000+10:00,0.49,102
2016-01-13T12:36:00.000+10:00,0.48,102
2016-01-13T12:54:00.000+10:00,0.48,102
2016-01-13T13:06:00.000+10:00,0.48,102
2016-01-13T19:00:00.000+10:00,0.48,102
2016-01-13T19:06:00.000+10:00,0.49,102
2016-01-13T23:30:00.000+10:00,0.49,102
2016-01-13T23:36:00.000+10:00,0.5,102
2016-01-14T00:00:00.000+10:00,0.5,102
2016-01-14T09:48:00.000+10:00,0.5,102
2016-01-14T09:54:00.000+10:00,0.51,102
2016-01-14T10:48:00.000+10:00,0.51,102
2016-01-14T10:54:00.000+10:00,0.52,102
2016-01-14T11:48:00.000+10:00,0.52,102
2016-01-14T11:54:00.000+10:00,0.53,102
2016-01-14T12:30:00.000+10:00,0.53,102
2016-01-14T12:36:00.000+10:00,0.54,102
2016-01-14T13:12:00.000+10:00,0.54,102
2016-01-14T13:18:00.000+10:00,0.55,102
2016-01-14T14:00:00.000+10:00,0.55,102
2016-01-14T14:06:00.000+10:00,0.56,102
2016-01-14T15:12:00.000+10:00,0.56,102
2016-01-14T15:18:00.000+10:00,0.57,102
2016-01-14T18:12:00.000+10:00,0.57,102
2016-01-14T18:18:00.000+10:00,0.56,102
2016-01-14T19:18:00.000+10:00,0.56,102
2016-01-14T19:24:00.000+10:00,0.55,102
2016-01-14T20:42:00.000+10:00,0.55,102
2016-01-14T20:48:00.000+10:00,0.54,102
2016-01-14T21:48:00.000+10:00,0.54,102
2016-01-14T21:54:00.000+10:00,0.53,102
2016-01-15T00:00:00.000+10:00,0.53,102
2016-01-15T00:12:00.000+10:00,0.53,102
2016-01-15T00:18:00.000+10:00,0.52,102
2016-01-15T05:48:00.000+10:00,0.52,102
2016-01-15T05:54:00.000+10:00,0.51,102
2016-01-15T09:00:00.000+10:00,0.51,102
2016-01-15T09:06:00.000+10:00,0.5,102
2016-01-15T14:18:00.000+10:00,0.5,102
2016-01-15T14:24:00.000+10:00,0.49,102
2016-01-16T00:00:00.000+10:00,0.49,102
2016-01-16T07:48:00.000+10:00,0.49,102
2016-01-16T07:54:00.000+10:00,0.48,102
2016-01-17T00:00:00.000+10:00,0.48,102
2016-01-17T06:30:00.000+10:00,0.48,102
2016-01-17T06:36:00.000+10:00,0.49,102
2016-01-17T19:48:00.000+10:00,0.49,102
2016-01-17T19:54:00.000+10:00,0.5,102
2016-01-18T00:00:00.000+10:00,0.5,102
2016-01-19T00:00:00.000+10:00,0.5,102
2016-01-19T08:48:00.000+10:00,0.5,102
2016-01-19T08:54:00.000+10:00,0.49,102
2016-01-20T00:00:00.000+10:00,0.49,102
2016-01-20T20:12:00.000+10:00,0.49,102
2016-01-20T20:18:00.000+10:00,0.5,102
2016-01-21T00:00:00.000+10:00,0.5,102
2016-01-21T23:18:00.000+10:00,0.5,102
2016-01-21T23:24:00.000+10:00,0.49,102
2016-01-22T00:00:00.000+10:00,0.49,102
2016-01-22T12:48:00.000+10:00,0.49,102
2016-01-22T12:54:00.000+10:00,0.5,102
2016-01-22T22:30:00.000+10:00,0.5,102
2016-01-22T22:36:00.000+10:00,0.51,102
2016-01-23T00:00:00.000+10:00,0.51,102
2016-01-23T05:18:00.000+10:00,0.51,102
2016-01-23T05:24:00.000+10:00,0.52,102
2016-01-23T06:30:00.000+10:00,0.52,102
2016-01-23T06:36:00.000+10:00,0.53,102
2016-01-23T17:42:00.000+10:00,0.53,102
2016-01-23T17:48:00.000+10:00,0.52,102
2016-01-24T00:00:00.000+10:00,0.52,102
2016-01-24T22:48:00.000+10:00,0.52,102
2016-01-24T22:54:00.000+10:00,0.53,102
2016-01-25T00:00:00.000+10:00,0.53,102
2016-01-25T07:18:00.000+10:00,0.53,102
2016-01-25T07:24:00.000+10:00,0.54,102
2016-01-25T14:30:00.000+10:00,0.54,102
2016-01-25T14:36:00.000+10:00,0.55,102
2016-01-26T00:00:00.000+10:00,0.55,102
2016-01-27T00:00:00.000+10:00,0.55,102
2016-01-27T02:42:00.000+10:00,0.55,102
2016-01-27T02:48:00.000+10:00,0.54,102
2016-01-28T00:00:00.000+10:00,0.54,102
2016-01-28T01:18:00.000+10:00,0.54,102
2016-01-28T01:24:00.000+10:00,0.53,102
2016-01-28T15:18:00.000+10:00,0.53,102
2016-01-28T15:24:00.000+10:00,0.54,102
2016-01-28T23:00:00.000+10:00,0.54,102
2016-01-28T23:06:00.000+10:00,0.53,102
2016-01-29T00:00:00.000+10:00,0.53,102
2016-01-29T06:00:00.000+10:00,0.53,102
2016-01-29T06:06:00.000+10:00,0.54,102
2016-01-29T11:18:00.000+10:00,0.54,102
2016-01-29T11:24:00.000+10:00,0.55,102
2016-01-29T11:32:59.000+10:00,0.55,102
2016-01-29T11:33:00.000+10:00,0.55,102
2016-01-29T11:48:00.000+10:00,0.55,102
2016-01-29T11:54:00.000+10:00,0.56,102
2016-01-29T16:00:00.000+10:00,0.56,102
2016-01-29T16:06:00.000+10:00,0.57,102
2016-01-29T16:30:00.000+10:00,0.57,102
2016-01-29T16:36:00.000+10:00,0.58,102
2016-01-29T16:42:00.000+10:00,0.58,102
2016-01-29T16:48:00.000+10:00,0.59,102
2016-01-29T16:54:00.000+10:00,0.6,102
2016-01-29T17:12:00.000+10:00,0.6,102
2016-01-29T17:18:00.000+10:00,0.59,102
2016-01-29T17:24:00.000+10:00,0.58,102
2016-01-29T18:12:00.000+10:00,0.58,102
2016-01-29T18:18:00.000+10:00,0.57,102
2016-01-29T20:12:00.000+10:00,0.57,102
2016-01-29T20:18:00.000+10:00,0.58,102
2016-01-29T20:42:00.000+10:00,0.58,102
2016-01-29T20:48:00.000+10:00,0.59,102
2016-01-29T20:54:00.000+10:00,0.6,102
2016-01-29T21:00:00.000+10:00,0.6,102
2016-01-29T21:06:00.000+10:00,0.61,102
2016-01-29T21:18:00.000+10:00,0.61,102
2016-01-29T21:24:00.000+10:00,0.62,102
2016-01-29T21:30:00.000+10:00,0.62,102
2016-01-29T21:36:00.000+10:00,0.63,102
2016-01-29T21:48:00.000+10:00,0.63,102
2016-01-29T21:54:00.000+10:00,0.64,102
2016-01-29T22:30:00.000+10:00,0.64,102
2016-01-29T22:36:00.000+10:00,0.65,102
2016-01-30T00:00:00.000+10:00,0.65,102
2016-01-30T00:18:00.000+10:00,0.65,102
2016-01-30T00:24:00.000+10:00,0.64,102
2016-01-30T01:48:00.000+10:00,0.64,102
2016-01-30T01:54:00.000+10:00,0.63,102
2016-01-30T12:12:00.000+10:00,0.63,102
2016-01-30T12:18:00.000+10:00,0.62,102
2016-01-30T13:42:00.000+10:00,0.62,102
2016-01-30T13:48:00.000+10:00,0.61,102
2016-01-30T17:12:00.000+10:00,0.61,102
2016-01-30T17:18:00.000+10:00,0.6,102
2016-01-30T21:42:00.000+10:00,0.6,102
2016-01-30T21:48:00.000+10:00,0.61,102
2016-01-30T22:30:00.000+10:00,0.61,102
2016-01-30T22:36:00.000+10:00,0.62,102
2016-01-31T00:00:00.000+10:00,0.62,102
2016-01-31T02:12:00.000+10:00,0.62,102
2016-01-31T02:18:00.000+10:00,0.63,102
2016-01-31T02:30:00.000+10:00,0.63,102
2016-01-31T02:36:00.000+10:00,0.64,102
2016-01-31T04:36:00.000+10:00,0.64,102
2016-01-31T04:42:00.000+10:00,0.65,102
2016-01-31T06:18:00.000+10:00,0.65,102
2016-01-31T06:24:00.000+10:00,0.66,102
2016-01-31T07:30:00.000+10:00,0.66,102
2016-01-31T07:36:00.000+10:00,0.67,102
2016-01-31T08:18:00.000+10:00,0.67,102
2016-01-31T08:24:00.000+10:00,0.68,102
2016-01-31T08:42:00.000+10:00,0.68,102
2016-01-31T08:48:00.000+10:00,0.69,102
2016-01-31T09:00:00.000+10:00,0.69,102
2016-01-31T09:06:00.000+10:00,0.7,102
2016-01-31T09:12:00.000+10:00,0.7,102
2016-01-31T09:18:00.000+10:00,0.71,102
2016-01-31T09:30:00.000+10:00,0.71,102
2016-01-31T09:36:00.000+10:00,0.72,102
2016-01-31T09:42:00.000+10:00,0.72,102
2016-01-31T09:48:00.000+10:00,0.73,102
2016-01-31T10:12:00.000+10:00,0.73,102
2016-01-31T10:18:00.000+10:00,0.74,102
2016-01-31T10:30:00.000+10:00,0.74,102
2016-01-31T10:36:00.000+10:00,0.75,102
2016-01-31T11:00:00.000+10:00,0.75,102
2016-01-31T11:06:00.000+10:00,0.76,102
2016-01-31T13:00:00.000+10:00,0.76,102
2016-01-31T13:06:00.000+10:00,0.75,102
2016-01-31T15:12:00.000+10:00,0.75,102
2016-01-31T15:18:00.000+10:00,0.74,102
2016-02-01T00:00:00.000+10:00,0.74,102
2016-02-01T01:30:00.000+10:00,0.74,102
2016-02-01T01:36:00.000+10:00,0.73,102
2016-02-01T08:36:00.000+10:00,0.73,102
2016-02-01T08:42:00.000+10:00,0.72,102
2016-02-01T11:48:00.000+10:00,0.72,102
2016-02-01T11:54:00.000+10:00,0.71,102
2016-02-01T16:12:00.000+10:00,0.71,102
2016-02-01T16:18:00.000+10:00,0.7,102
2016-02-02T00:00:00.000+10:00,0.7,102
2016-02-02T05:12:00.000+10:00,0.7,102
2016-02-02T05:18:00.000+10:00,0.69,102
2016-02-02T10:00:00.000+10:00,0.69,102
2016-02-02T10:06:00.000+10:00,0.68,102
2016-02-02T14:12:00.000+10:00,0.68,102
2016-02-02T14:18:00.000+10:00,0.67,102
2016-02-02T22:36:00.000+10:00,0.67,102
2016-02-02T22:42:00.000+10:00,0.66,102
2016-02-03T00:00:00.000+10:00,0.66,102
2016-02-03T03:42:00.000+10:00,0.66,102
2016-02-03T03:48:00.000+10:00,0.65,102
2016-02-03T11:18:00.000+10:00,0.65,102
2016-02-03T11:24:00.000+10:00,0.64,102
2016-02-03T16:18:00.000+10:00,0.64,102
2016-02-03T16:24:00.000+10:00,0.63,102
2016-02-03T21:18:00.000+10:00,0.63,102
2016-02-03T21:24:00.000+10:00,0.62,102
2016-02-04T00:00:00.000+10:00,0.62,102
2016-02-04T07:12:00.000+10:00,0.62,102
2016-02-04T07:18:00.000+10:00,0.61,102
2016-02-04T11:42:00.000+10:00,0.61,102
2016-02-04T11:48:00.000+10:00,0.6,102
2016-02-04T17:00:00.000+10:00,0.6,102
2016-02-04T17:06:00.000+10:00,0.59,102
2016-02-04T22:18:00.000+10:00,0.59,102
2016-02-04T22:24:00.000+10:00,0.58,102
2016-02-05T00:00:00.000+10:00,0.58,102
2016-02-05T01:18:00.000+10:00,0.58,102
2016-02-05T01:24:00.000+10:00,0.59,102
2016-02-05T02:30:00.000+10:00,0.59,102
2016-02-05T02:36:00.000+10:00,0.6,102
2016-02-05T04:42:00.000+10:00,0.6,102
2016-02-05T04:48:00.000+10:00,0.61,102
2016-02-05T07:18:00.000+10:00,0.61,102
2016-02-05T07:24:00.000+10:00,0.6,102
2016-02-05T10:00:00.000+10:00,0.6,102
2016-02-05T10:06:00.000+10:00,0.59,102
2016-02-05T14:42:00.000+10:00,0.59,102
2016-02-05T14:48:00.000+10:00,0.58,102
2016-02-06T00:00:00.000+10:00,0.58,102
2016-02-06T12:12:00.000+10:00,0.58,102
2016-02-06T12:18:00.000+10:00,0.57,102
2016-02-07T00:00:00.000+10:00,0.57,102
2016-02-07T09:18:00.000+10:00,0.57,102
2016-02-07T09:24:00.000+10:00,0.56,102
2016-02-07T15:48:00.000+10:00,0.56,102
2016-02-07T15:54:00.000+10:00,0.55,102
2016-02-08T00:00:00.000+10:00,0.55,102
2016-02-08T15:12:00.000+10:00,0.55,102
2016-02-08T15:18:00.000+10:00,0.54,102
2016-02-09T00:00:00.000+10:00,0.54,102
2016-02-09T05:48:00.000+10:00,0.54,102
2016-02-09T05:54:00.000+10:00,0.53,102
2016-02-10T00:00:00.000+10:00,0.53,102
2016-02-10T02:18:00.000+10:00,0.53,102
2016-02-10T02:24:00.000+10:00,0.52,102
2016-02-10T07:18:00.000+10:00,0.52,102
2016-02-10T07:24:00.000+10:00,0.53,102
2016-02-10T09:12:00.000+10:00,0.53,102
2016-02-10T09:18:00.000+10:00,0.54,102
2016-02-10T10:00:00.000+10:00,0.54,102
2016-02-10T10:06:00.000+10:00,0.55,102
2016-02-10T10:48:00.000+10:00,0.55,102
2016-02-10T10:54:00.000+10:00,0.56,102
2016-02-10T11:42:00.000+10:00,0.56,102
2016-02-10T11:48:00.000+10:00,0.57,102
2016-02-10T13:12:00.000+10:00,0.57,102
2016-02-10T13:18:00.000+10:00,0.58,102
2016-02-10T15:48:00.000+10:00,0.58,102
2016-02-10T15:54:00.000+10:00,0.59,102
2016-02-10T19:30:00.000+10:00,0.59,102
2016-02-10T19:36:00.000+10:00,0.58,102
2016-02-10T20:30:00.000+10:00,0.58,102
2016-02-10T20:36:00.000+10:00,0.57,102
2016-02-10T21:30:00.000+10:00,0.57,102
2016-02-10T21:36:00.000+10:00,0.56,102
2016-02-10T22:42:00.000+10:00,0.56,102
2016-02-10T22:48:00.000+10:00,0.55,102
2016-02-10T23:48:00.000+10:00,0.55,102
2016-02-10T23:54:00.000+10:00,0.54,102
2016-02-11T00:00:00.000+10:00,0.54,102
2016-02-11T00:48:00.000+10:00,0.54,102
2016-02-11T00:54:00.000+10:00,0.53,102
2016-02-11T02:18:00.000+10:00,0.53,102
2016-02-11T02:24:00.000+10:00,0.52,102
2016-02-11T04:42:00.000+10:00,0.52,102
2016-02-11T04:48:00.000+10:00,0.51,102
2016-02-11T07:42:00.000+10:00,0.51,102
2016-02-11T07:48:00.000+10:00,0.5,102
2016-02-11T14:42:00.000+10:00,0.5,102
2016-02-11T14:48:00.000+10:00,0.49,102
2016-02-11T19:12:00.000+10:00,0.49,102
2016-02-11T19:18:00.000+10:00,0.5,102
2016-02-12T00:00:00.000+10:00,0.5,102
2016-02-12T05:12:00.000+10:00,0.5,102
2016-02-12T05:18:00.000+10:00,0.49,102
2016-02-13T00:00:00.000+10:00,0.49,102
2016-02-13T14:12:00.000+10:00,0.49,102
2016-02-13T14:18:00.000+10:00,0.48,102
2016-02-13T14:42:00.000+10:00,0.48,102
2016-02-13T14:48:00.000+10:00,0.49,102
2016-02-13T15:00:00.000+10:00,0.49,102
2016-02-13T15:06:00.000+10:00,0.48,102
2016-02-13T22:42:00.000+10:00,0.48,102
2016-02-13T22:48:00.000+10:00,0.49,102
2016-02-14T00:00:00.000+10:00,0.49,102
2016-02-14T00:42:00.000+10:00,0.49,102
2016-02-14T00:48:00.000+10:00,0.5,102
2016-02-14T06:00:00.000+10:00,0.5,102
2016-02-14T06:06:00.000+10:00,0.49,102
2016-02-14T15:42:00.000+10:00,0.49,102
2016-02-14T15:48:00.000+10:00,0.48,102
2016-02-17T04:42:00.000+10:00,0.48,102
2016-02-17T04:48:00.000+10:00,0.49,102
2016-02-17T10:48:00.000+10:00,0.49,102
2016-02-17T10:54:00.000+10:00,0.48,102
2016-02-17T15:00:00.000+10:00,0.48,102
2016-02-17T15:06:00.000+10:00,0.49,102
2016-02-18T00:00:00.000+10:00,0.49,102
2016-02-18T01:12:00.000+10:00,0.49,102
2016-02-18T01:18:00.000+10:00,0.5,102
2016-02-18T02:48:00.000+10:00,0.5,102
2016-02-18T02:54:00.000+10:00,0.51,102
2016-02-18T18:48:00.000+10:00,0.51,102
2016-02-18T18:54:00.000+10:00,0.5,102
2016-02-19T00:00:00.000+10:00,0.5,102
2016-02-19T12:00:00.000+10:00,0.5,102
2016-02-19T12:06:00.000+10:00,0.49,102
2016-02-20T00:00:00.000+10:00,0.49,102
2016-02-20T02:30:00.000+10:00,0.49,102
2016-02-20T02:36:00.000+10:00,0.5,102
2016-02-20T11:00:00.000+10:00,0.5,102
2016-02-20T11:06:00.000+10:00,0.49,102
2016-02-21T00:00:00.000+10:00,0.49,102
2016-02-21T03:48:00.000+10:00,0.49,102
2016-02-21T03:54:00.000+10:00,0.5,102
2016-02-22T00:00:00.000+10:00,0.5,102
2016-02-22T13:18:00.000+10:00,0.5,102
2016-02-22T13:24:00.000+10:00,0.49,102
2016-02-23T00:00:00.000+10:00,0.49,102
2016-02-23T02:18:00.000+10:00,0.49,102
2016-02-23T02:24:00.000+10:00,0.5,102
2016-02-23T03:12:00.000+10:00,0.5,102
2016-02-23T03:18:00.000+10:00,0.51,102
2016-02-23T03:42:00.000+10:00,0.51,102
2016-02-23T03:48:00.000+10:00,0.52,102
2016-02-23T04:12:00.000+10:00,0.52,102
2016-02-23T04:18:00.000+10:00,0.53,102
2016-02-23T08:12:00.000+10:00,0.53,102
2016-02-23T08:18:00.000+10:00,0.52,102
2016-02-23T10:12:00.000+10:00,0.52,102
2016-02-23T10:18:00.000+10:00,0.5,102
2016-02-23T10:24:00.000+10:00,0.51,102
2016-02-23T11:42:00.000+10:00,0.51,102
2016-02-23T11:48:00.000+10:00,0.5,102
2016-02-23T13:42:00.000+10:00,0.5,102
2016-02-23T13:48:00.000+10:00,0.49,102
2016-02-24T00:00:00.000+10:00,0.49,102
2016-02-24T02:48:00.000+10:00,0.49,102
2016-02-24T02:54:00.000+10:00,0.5,102
2016-02-24T03:42:00.000+10:00,0.5,102
2016-02-24T03:48:00.000+10:00,0.51,102
2016-02-24T04:00:00.000+10:00,0.51,102
2016-02-24T04:06:00.000+10:00,0.52,102
2016-02-24T04:48:00.000+10:00,0.52,102
2016-02-24T04:54:00.000+10:00,0.53,102
2016-02-24T07:42:00.000+10:00,0.53,102
2016-02-24T07:48:00.000+10:00,0.52,102
2016-02-24T08:45:59.000+10:00,0.52,102
2016-02-24T08:46:00.000+10:00,0.52,102
2016-02-24T09:24:00.000+10:00,0.52,102
2016-02-24T09:30:00.000+10:00,0.51,102
2016-02-24T11:24:00.000+10:00,0.51,102
2016-02-24T11:30:00.000+10:00,0.5,102
2016-02-24T13:42:00.000+10:00,0.5,102
2016-02-24T13:48:00.000+10:00,0.49,102
2016-02-25T00:00:00.000+10:00,0.49,102
2016-02-25T00:36:00.000+10:00,0.49,102
2016-02-25T00:42:00.000+10:00,0.48,102
2016-03-01T00:00:00.000+10:00,0.48,102
2016-03-01T10:06:00.000+10:00,0.48,102
2016-03-01T10:24:00.000+10:00,0.48,102
2016-03-01T11:24:00.000+10:00,0.48,102
2016-03-01T11:30:00.000+10:00,0.47,102
2016-03-02T00:00:00.000+10:00,0.47,102
2016-03-02T21:12:00.000+10:00,0.47,102
2016-03-02T21:18:00.000+10:00,0.48,102
2016-03-02T21:54:00.000+10:00,0.48,102
2016-03-02T22:00:00.000+10:00,0.49,102
2016-03-02T22:24:00.000+10:00,0.49,102
2016-03-02T22:30:00.000+10:00,0.5,102
2016-03-02T23:24:00.000+10:00,0.5,102
2016-03-02T23:30:00.000+10:00,0.52,102
2016-03-02T23:54:00.000+10:00,0.52,102
2016-03-03T00:00:00.000+10:00,0.53,102
2016-03-03T01:06:00.000+10:00,0.53,102
2016-03-03T01:12:00.000+10:00,0.54,102
2016-03-03T02:36:00.000+10:00,0.54,102
2016-03-03T02:42:00.000+10:00,0.55,102
2016-03-03T05:54:00.000+10:00,0.55,102
2016-03-03T06:00:00.000+10:00,0.56,102
2016-03-03T16:24:00.000+10:00,0.56,102
2016-03-03T16:30:00.000+10:00,0.55,102
2016-03-03T17:42:00.000+10:00,0.55,102
2016-03-03T17:48:00.000+10:00,0.54,102
2016-03-03T18:42:00.000+10:00,0.54,102
2016-03-03T18:48:00.000+10:00,0.53,102
2016-03-03T19:42:00.000+10:00,0.53,102
2016-03-03T19:48:00.000+10:00,0.52,102
2016-03-03T21:24:00.000+10:00,0.52,102
2016-03-03T21:30:00.000+10:00,0.51,102
2016-03-03T22:54:00.000+10:00,0.51,102
2016-03-03T23:00:00.000+10:00,0.5,102
2016-03-04T00:00:00.000+10:00,0.5,102
2016-03-04T00:42:00.000+10:00,0.5,102
2016-03-04T00:48:00.000+10:00,0.49,102
2016-03-04T03:12:00.000+10:00,0.49,102
2016-03-04T03:18:00.000+10:00,0.48,102
2016-03-04T07:18:00.000+10:00,0.48,102
2016-03-04T07:24:00.000+10:00,0.48,102
2016-03-04T08:30:00.000+10:00,0.48,102
2016-03-04T08:36:00.000+10:00,0.48,102
2016-03-04T10:06:00.000+10:00,0.48,102
2016-03-04T10:12:00.000+10:00,0.47,102
2016-03-04T16:36:00.000+10:00,0.47,102
2016-03-04T16:42:00.000+10:00,0.46,102
2016-03-04T19:24:00.000+10:00,0.46,102
2016-03-04T19:30:00.000+10:00,0.47,102
2016-03-05T00:00:00.000+10:00,0.47,102
2016-03-06T00:00:00.000+10:00,0.47,102
2016-03-06T12:42:00.000+10:00,0.47,102
2016-03-06T12:48:00.000+10:00,0.46,102
2016-03-06T21:54:00.000+10:00,0.46,102
2016-03-06T22:00:00.000+10:00,0.47,102
2016-03-07T00:00:00.000+10:00,0.47,102
2016-03-08T00:00:00.000+10:00,0.47,102
2016-03-08T12:54:00.000+10:00,0.47,102
2016-03-08T13:00:00.000+10:00,0.46,102
2016-03-08T20:24:00.000+10:00,0.46,102
2016-03-08T20:30:00.000+10:00,0.47,102
2016-03-09T00:00:00.000+10:00,0.47,102
2016-03-10T00:00:00.000+10:00,0.47,102
2016-03-10T10:42:00.000+10:00,0.47,102
2016-03-10T10:48:00.000+10:00,0.48,102
2016-03-10T18:36:00.000+10:00,0.48,102
2016-03-10T18:42:00.000+10:00,0.49,102
2016-03-11T00:00:00.000+10:00,0.49,102
2016-03-11T08:42:00.000+10:00,0.49,102
2016-03-11T08:48:00.000+10:00,0.5,102
2016-03-11T12:42:00.000+10:00,0.5,102
2016-03-11T12:48:00.000+10:00,0.51,102
2016-03-11T18:24:00.000+10:00,0.51,102
2016-03-11T18:30:00.000+10:00,0.52,102
2016-03-12T00:00:00.000+10:00,0.52,102
2016-03-12T00:24:00.000+10:00,0.52,102
2016-03-12T00:30:00.000+10:00,0.53,102
2016-03-12T07:36:00.000+10:00,0.53,102
2016-03-12T07:42:00.000+10:00,0.54,102
2016-03-12T12:06:00.000+10:00,0.54,102
2016-03-12T12:12:00.000+10:00,0.55,102
2016-03-12T16:24:00.000+10:00,0.55,102
2016-03-12T16:30:00.000+10:00,0.56,102
2016-03-12T20:24:00.000+10:00,0.56,102
2016-03-12T20:30:00.000+10:00,0.57,102
2016-03-13T00:00:00.000+10:00,0.57,102
2016-03-13T01:12:00.000+10:00,0.57,102
2016-03-13T01:18:00.000+10:00,0.58,102
2016-03-13T03:36:00.000+10:00,0.58,102
2016-03-13T03:42:00.000+10:00,0.59,102
2016-03-13T05:12:00.000+10:00,0.59,102
2016-03-13T05:18:00.000+10:00,0.6,102
2016-03-13T07:12:00.000+10:00,0.6,102
2016-03-13T07:18:00.000+10:00,0.61,102
2016-03-13T09:54:00.000+10:00,0.61,102
2016-03-13T10:00:00.000+10:00,0.62,102
2016-03-13T16:42:00.000+10:00,0.62,102
2016-03-13T16:48:00.000+10:00,0.63,102
2016-03-14T00:00:00.000+10:00,0.63,102
2016-03-14T01:06:00.000+10:00,0.63,102
2016-03-14T01:12:00.000+10:00,0.64,102
2016-03-14T04:36:00.000+10:00,0.64,102
2016-03-14T04:42:00.000+10:00,0.65,102
2016-03-14T09:36:00.000+10:00,0.65,102
2016-03-14T09:42:00.000+10:00,0.66,102
2016-03-14T14:54:00.000+10:00,0.66,102
2016-03-14T15:00:00.000+10:00,0.67,102
2016-03-14T15:42:00.000+10:00,0.67,102
2016-03-14T15:48:00.000+10:00,0.68,102
2016-03-14T16:24:00.000+10:00,0.68,102
2016-03-14T16:30:00.000+10:00,0.69,102
